RX_DATA_0,RX_DATA_1,RX_DATA_2,RX_DATA_3,RX_DATA_4,RX_DATA_5,RX_DATA_6,RX_DATA_7,RX_DATA_8,RX_DATA_9,RX_DATA_10,RX_DATA_11
a1e2cb9c,a0440002,a1665000,a003c103,a2648689,a1c21114,a209548c,a3061105,a1a4011e,a044031f,a304cc23,a4268e16
a0400e86,a1054582,a3064f12,a346c797,a204041d,a3874886,a0c24b90,a0444214,a360c399,a2810a99,a2848802,a222ce90
a1610b99,a260ca8b,a3030415,a1618205,a2a64113,a2838d91,a1e1828f,a0e183b8,a325c48e,a0e8c822,a205c492,a0658824
a1000480,a1238400,a3040803,a3208c1e,a4268c84,a0854002,a204c18f,a481102c,a5054023,a1680d9b,a2a40602,a403d011
a3020da1,a304871b,a0e18218,a0648887,a343480e,a2024c12,a1444a11,a1a18707,a3040c98,a1254a85,a2230694,a2008c91
a2408c85,a3a7c615,a3440182,a3234a11,a4244c89,a3464809,a3e20989,a1434e0d,a004c882,a0015290,a0414b04,a0a0c783
a364c412,a0818d0f,a2060b0c,a4060017,a3238f97,a0c50410,a2474888,a225ca90,a1660c19,a0038a10,a1a18407,a584559e
a0000c80,a041cc88,a1a60389,a2434a89,a0e2c887,a284110f,a222081c,a0830623,a1660390,a3678f0b,a2c2c286,a0c50e98
a3438011,a0a10f00,a0430404,a1a1878f,a146081c,a3044e18,a0c40388,a0a2c290,a3244c88,a1228283,a264878a,a240838d
a125480a,a2068a94,a262400a,a2230509,a2830797,a2840402,a182c88b,a0409002,a1a5c28c,a2e08a18,a32006a0,a2838486
a3074496,a2808611,a2e24918,a2810992,a0014998,a3038a03,a1614882,a0c5c393,a182018e,a0c0840e,a2828984,a1a5070a
a0e0818d,a085850a,a2a54e1b,a405571e,a0c4cc84,a2e40c13,a2060815,a221488c,a3461104,a1c28a1b,a3a44a0f,a4258700
a0e3c402,a0600116,a0a6450a,a2c14484,a1828d96,a1c24c87,a1018512,a262838e,a2684119,a1c2ce1b,a4054310,a182cd8b
a242850e,a303031a,a006c012,a0820203,a2e5d41a,a1624918,a3030e16,a4061180,a1000113,a20445a3,a040051e,a3860114
a4a4400a,a2e28f18,a2470d8e,a2060382,a1e5081a,a0eb0d99,a1408c2a,a746880d,a5050a13,a3e2ca93,a60c1418,a5094d18
a0438382,a003c800,a1814402,a2e08010,a2044307,a4048d03,a0460513,a0424d28,a0e78c90,a3414b21,a2c38897,a3278d1d
a0c60889,a1600fa0,a1014319,a3414f82,a286858d,a1e18198,a1e2448a,a2214104,a1c8829c,a1440c96,a062cc09,a2285014
a244c602,a121c88b,a2e4c50d,a006c280,a4054b96,a5080299,a0a20c86,a0870886,a0400010,a1e68991,a3010b13,a3060b05
a0418911,a0008015,a2230120,a1644708,a1010a07,a066099c,a203459f,a0e00c86,a2288c10,a2810e8c,a2a4011b,a1438a19
a1c0c28f,a1000108,a0454509,a101d189,a225c000,a042c40c,a1400686,a1418317,a1818118,a3210b08,a060048a,a2a5509c
a1a64414,a1810813,a2c38a14,a221c300,a2c49099,a2a1c21a,a4084a0f,a2e55192,a0c20f12,a165c11f,a4038e84,a2c68996
a083820d,a446c189,a1e24393,a0a6440b,a388d095,a1208993,a3a24814,a041891a,a040080b,a5244c1e,a282011a,a4280da2
a0a18684,a0800180,a285498e,a1440206,a185c202,a1e18b85,a0024395,a106880a,a046099b,a347898b,a3e5481a,a344c21f
a1214106,a2a40891,a3a1cb80,a2018404,a425ce24,a522c6a0,a327cc80,a0040c19,a3a0c314,a2680182,a284cf30,a4464b99
a0648280,a000c102,a063450c,a1c68895,a1a4cb93,a2065012,a3c28d02,a2244382,a0e1088a,a1414804,a042480c,a3040682
a3260385,a0448580,a3220419,a4c84c20,a309cb21,a064498f,a1e14000,a0808509,a1c40618,a0a4cb92,a204d18d,a344ce1e
a4048807,a1a68c00,a3a74a90,a3058a82,a4430d0f,a0c54291,a1c24a82,a0084a13,a2468882,a0a24780,a1434015,a541ca82
a040800c,a0a14311,a221498c,a0630011,a4858e95,a246c891,a1400892,a206531b,a481088b,a1018103,a3040915,a362cb90
a2868202,a0444308,a045d019,a0418891,a2c18488,a2c4450b,a3258806,a105cf13,a3240825,a2620b1a,a4a3c915,a1450591
a2e48114,a1028d00,a1648284,a1228813,a126099b,a3850e13,a0e44180,a0420a80,a222cf93,a2e20106,a3048682,a184448d
a2461199,a2440880,a2428016,a2648016,a1a74100,a0454a07,a0074803,a0c2879b,a1a2c31a,a343439b,a4041219,a2024798
a0a40882,a301830b,a3e78e24,a1254100,a2a68489,a3438110,a1460e17,a1c68388,a366428f,a0450415,a2438890,a323cb8f
a2a50304,a4414202,a24a8413,a0054102,a1c90a90,a2064502,a2845080,a1c5c00d,a2ca4605,a1608880,a2c10123,a2464a15
a0a0c200,a120010b,a1630b1e,a0040e8b,a2254a05,a2294687,a266c78d,a043c11e,a206cb8f,a5214584,a045881b,a3228d14
a1618287,a3248102,a301c708,a061800a,a328c409,a3040a94,a2a4d311,a1010105,a201448c,a120ce88,a1030915,a4250f92
a145481a,a222080b,a2444793,a1408215,a1e45282,a2208905,a265128f,a2000709,a4460a8d,a1a4d20b,a3078c1d,a2294918
a1a00002,a1014580,a26a400d,a245031d,a3080e9a,a3418990,a0034782,a0e24302,a4a8cd22,a1e21119,a3e64e1f,a4040b9c
a3008c8f,a1248c15,a3058116,a2614790,a2a60b84,a1618fa1,a302000f,a148421a,a0660210,a0e14c0b,a2445114,a1c24120
a2c10208,a0608283,a4864d08,a0858499,a2828893,a0454d1f,a2e44910,a001488d,a1044599,a04549a1,a2e48f99,a1620d9a
a165c116,a20204a0,a001448c,a1a10619,a125c490,a2e50002,a1800100,a2e6c890,a2e547a1,a140c218,a3414911,a1a18593
a0a40c00,a0c30607,a0614380,a0800014,a2044482,a3215088,a0e5ca9b,a3864e0e,a3618011,a1a68a90,a3249014,a2e20a1b
a0645806,a3c2c492,a2a4458d,a164411e,a2e74f08,a3a4c68b,a3a3c786,a0c1490a,a2aa4619,a2244580,a3468b92,a3c6498c
a0a2c012,a082400c,a0e08391,a0c1ca0b,a0c3438d,a1434015,a1c40005,a2a14580,a0a00207,a0444a14,a185451b,a3260a97
a0040395,a0820719,a3634793,a0628020,a3c7099d,a3840a18,a1a5058a,a0a00c0c,a2a64d87,a181850d,a1634915,a4e44198
a2c80694,a2239618,a327c99e,a003c715,a1c40485,a1854406,a1840e12,a201868e,a226039e,a2c28010,a3480c03,a104c111
a0a70580,a004828b,a2659080,a086cd90,a4c7ce8d,a0054f9b,a106c110,a1c79018,a2658a9d,a1040f94,a0e30c96,a264cc88
a0000109,a2458008,a343cb98,a1e00805,a2848914,a3820508,a2864c1a,a101c510,a184c81b,a2e4ca1f,a2a08999,a3e50c1d
a0c20803,a000020d,a3028182,a0030585,a2014906,a1014187,a1408599,a2400012,a0e483a1,a442928e,a2400396,a0c2848d
a2e18e86,a0e0c50b,a0438486,a2020595,a282cc88,a2a18e90,a1624504,a0840195,a0040282,a0624f0e,a200059b,a320d091
a1610c0e,a3008821,a106468b,a3060b08,a2830d92,a3c2cc93,a2818f19,a081c105,a2684c10,a2608e10,a3400123,a1440795
a180c613,a3030811,a3c4481a,a040c707,a060071b,a0e5040c,a2868907,a2600728,a4649094,a4a44c14,a2208709,a3644e1a
a4034d94,a1408507,a4084d84,a065cb92,a1068580,a2848a85,a1268794,a3e50488,a0438193,a2c60813,a2408592,a3010d12
a0c0cc85,a0030102,a1a58102,a1e7028a,a0450499,a2a0cd10,a0830802,a1a74200,a0e6451a,a185cea2,a3434e8c,a2620c10
a0e6060d,a0a189a8,a085060d,a1221b93,a0a60409,a121c908,a167000b,a2a6c811,a2000411,a2038310,a3444114,a1e5caa2
a1a18800,a205c50f,a005d31a,a1a10211,a124478e,a2838896,a344c795,a221ce11,a3410719,a2c65098,a404c391,a2e30c14
a0828515,a2618400,a1a08000,a0064212,a16717ab,a1230985,a2040008,a281c514,a045c613,a0a6cc18,a186ca82,a1814104
a0408287,a1a1c302,a100cb04,a100c382,a045c905,a3050680,a1c18a83,a1890391,a044830f,a0434111,a3000a08,a2a08704
a1c5020b,a100838d,a5419016,a1c6030e,a2c50d9a,a3260a09,a260cd24,a0600ab9,a2228c12,a042c51f,a1a18891,a0468d16
a0a3000e,a0a34c94,a0a2458a,a0e00410,a0e55085,a06a4b8a,a0c50804,a0808d96,a001c999,a0c68a85,a2670809,a348810c
a246448a,a0028ea8,a0c64787,a1e39611,a346439a,a1a50d15,a3284880,a3478a12,a180841a,a3288b1c,a2c50592,a3e4c5a6
a404d10a,a0440f03,a1668285,a0420c00,a3a30602,a1a44e00,a1240c0c,a0020a12,a1e14003,a0c7460c,a3248c92,a2860986
a2440a02,a0008a87,a0818710,a0c2918c,a083448e,a0c1c282,a3280619,a0830d03,a1220e8a,a1e50d19,a2850e8e,a305c996
a3c5c39b,a0e30885,a345900b,a0a0899a,a2008308,a2448896,a0400aa8,a2a78393,a1430212,a0a64c1b,a0438a9e,a306d19b
a1244112,a2e0000f,a0008496,a342838d,a2680891,a165090a,a2c5c414,a4440190,a4420111,a0060f14,a122ca25,a3818903
a2c0831a,a1400890,a22a0582,a044c310,a1238585,a1c84603,a361040a,a0018003,a0a10699,a1210d12,a48201a3,a261499a
a066c506,a0018298,a142478a,a0c0000e,a324101d,a1c48712,a3474902,a0c78395,a044c68a,a0e0c80a,a2879098,a1868716
a4828693,a0054304,a203890e,a0410386,a226c79e,a4479717,a2630696,a2201423,a3250b08,a1a00685,a0a2028b,a0414215
a121c480,a2a4051d,a12705a0,a082070e,a2660493,a261c814,a363919f,a2444314,a1a30404,a321860e,a1e20584,a2044c92
a4aa0d15,a1638e09,a2020699,a3048905,a267cf98,a2e48302,a1c58704,a0658804,a2628011,a1e6499b,a2428908,a4260d9c
a182c900,a1824500,a223840d,a040cb90,a1660291,a347849a,a0010195,a204888d,a0650500,a2038506,a040d114,a262c017
a163cc0b,a160860a,a3020391,a2614a91,a3048986,a2030106,a2a40187,a2624c16,a3a2060a,a2054512,a362879a,a3240c12
a2a2818b,a427c907,a2c10894,a4664783,a302ce89,a2465113,a0e5419f,a3080803,a201c580,a087410a,a0a4c88b,a0e10d0b
a0000311,a0a0038a,a2610b94,a0014309,a0468893,a065cc8a,a120048e,a1c44782,a1c58a15,a1a70c8a,a3a6ca8d,a386149b
a4064c0a,a0418d09,a2218607,a3a0c102,a185c112,a3244d98,a0e5c5a6,a1c88e98,a3a8860b,a3668711,a3244117,a3a84c21
a203c41a,a101490c,a0659007,a2628106,a0c64787,a0025303,a2630894,a083901b,a303430b,a2668522,a200841c,a1874007
a3424510,a082c392,a184c683,a341000c,a3060419,a2c44aa0,a040028a,a2830895,a144c005,a083890e,a0820a94,a2c3cc11
a1020388,a041110a,a0c1888a,a1258297,a2870d92,a2674998,a4a80a9b,a3064387,a182cd0e,a0454f91,a241cb9a,a4a7c99d
a045810e,a0c5941c,a302c007,a3661011,a324c99e,a3a48990,a202478b,a001c785,a1854815,a0000105,a2630222,a4e40a11
a222c184,a0410308,a2e08400,a2c44e08,a3850892,a2c5c202,a2a3820c,a286011e,a0a80b0a,a0a1430a,a2210121,a1a20d07
a041c205,a2844000,a2214911,a3228182,a3080f9a,a4818e86,a563c98d,a1c1d110,a1a10215,a1a34904,a0a18010,a3100303
a1e08806,a0a08007,a1628c22,a1000c83,a2a70c83,a061d48d,a1c58a8e,a3c0cb82,a3c10000,a3214985,a006168b,a345cc9a
a0e54891,a0a44483,a0034106,a400828a,a0048697,a1660b1b,a0838199,a32a0b13,a1018505,a1a30503,a2400a84,a243001e
a0860506,a0c00108,a0428d11,a0c38000,a0c5c282,a2000003,a226ca84,a086c102,a102c005,a0ca499a,a2c84c15,a0a7cb98
a0a08418,a2c48404,a0a0848d,a005c103,a266150e,a1640395,a304000c,a0808888,a0a14112,a1a10886,a0450318,a2848991
a3030284,a2e14799,a224458c,a0c79210,a2a58611,a0a4130a,a3c40513,a3600a8d,a4c1c81d,a1400110,a4a08e14,a3870b9e
a240c008,a0070d85,a2e2899b,a321cb8f,a2ea0392,a30a4699,a0600808,a3014398,a085ccaa,a225cc1a,a305071e,a300cc23
a1428104,a2838c82,a0c30285,a301c804,a2060e84,a1c4cc88,a3084517,a040041a,a3214b02,a004541d,a1a30717,a202901a
a200100e,a1084029,a0a78d0b,a0c1418d,a0014920,a0010013,a364c78f,a1a00588,a142c008,a264ce1c,a304cc8e,a4458e95
a0c38388,a2870c21,a1844596,a3434608,a144c40b,a2c70b10,a2458b84,a1c0cc98,a3e78b25,a4c48419,a2a38983,a2e5490b
a1008000,a0458e92,a0850406,a082488c,a3461325,a4e4510b,a2035110,a301558e,a221410d,a267c914,a124cfa8,a2e48d92
a0810688,a0618312,a0a44e21,a0e44a07,a3654b17,a2228706,a2228408,a2044006,a364c426,a263891a,a3848d11,a3064991
a3a10102,a2620c95,a282488a,a0400115,a2270b09,a2868680,a340c00d,a200800b,a2a5508a,a3010c08,a1444888,a3438803
a1e1cb80,a3600222,a1e08004,a2a41029,a3080815,a3228611,a1024889,a1018b00,a1420782,a044c480,a003ca8f,a3009091
a282ca96,a0008202,a2260c91,a0e70111,a3428014,a1c58905,a1444800,a2238110,a209821c,a4030920,a1a7c017,a303498b
a0014284,a0028e0f,a001441d,a0468482,a1e64690,a220068f,a2464a8b,a0400990,a1c00004,a3078a11,a0a4c718,a362cc0b
a1064c88,a1440218,a2020605,a0c0001f,a2c44c98,a1648c1c,a0a3890a,a047071c,a2074895,a282c718,a2271010,a0e7c115
a1060b9e,a168481a,a4268b19,a3000691,a2885021,a3a80e98,a3464923,a401c598,a2820390,a244ca2a,a1c40a99,a3438998
a0430780,a3424906,a38588a0,a2214107,a2e6479d,a0810811,a3480380,a306488e,a0040902,a0608e99,a224c487,a3a51520
a0450885,a1e78380,a101c294,a0e24f21,a4088696,a3c406a0,a006040f,a2460c8d,a2a00b11,a100ce1d,a1228c18,a227cf16
a3000a00,a0048502,a401c803,a240c704,a160818b,a2008312,a1c08a18,a041c806,a2024610,a24a4713,a2a10389,a2a60795
a1e50392,a3e40880,a3808f13,a1848402,a124c58a,a0a6060d,a284cc8b,a2244118,a1824d85,a0c48a90,a2278d82,a3240102
a046020e,a0c54f9a,a2c24906,a1840e11,a3c8891c,a3044796,a0e3c807,a0014600,a2a20212,a140820a,a1010aa5,a564c293
a3a08118,a4208c9a,a104868f,a1444109,a0045b9a,a4280b09,a2e08e8c,a1e28791,a366861c,a0c2489a,a4230595,a2468d98
a062ca00,a101c79c,a045c496,a1a60d93,a3e4cd0c,a3630b96,a2411017,a0008614,a2260989,a0c50480,a26143a2,a2c1070b
a3e08294,a1024e16,a3020793,a1244800,a005c991,a3234512,a0818d09,a0010d8f,a3484916,a284828d,a340cd9b,a3a28d84
a4020521,a225cb16,a2e5c8a0,a0c40804,a3e54318,a1c64b13,a22449a2,a2018c14,a002c517,a246960a,a0810402,a3234c92
a1848c83,a3038c0c,a22a0583,a10a0126,a4a7950a,a3c58612,a1c70307,a3e68919,a0a44682,a1809418,a0c08596,a0044798
a062c00c,a0c3469c,a140c18b,a1a0c891,a0c451ac,a2278698,a004c482,a3644522,a1644911,a1c68904,a206c30b,a248450a
a0c2c58f,a2408785,a2c9800a,a203c00c,a346471e,a1c28a10,a447068e,a2010116,a0048391,a30741a0,a0808a04,a1834815
a0c00299,a041860f,a5824b05,a321c810,a284c705,a1e00a00,a1608184,a147c604,a3608c0c,a1e2c811,a3228893,a4c50818
a1440a07,a3878187,a1c24810,a1e00c89,a2c80c99,a2c24b27,a202060c,a0025316,a186d102,a106c71a,a3028e0a,a4058f2c
a300c184,a006c410,a1e68799,a0a4098f,a228cc99,a1a3428c,a1850c0b,a564511d,a180c28b,a102cb05,a204c812,a267c70a
a0e60513,a1a0c290,a041cd08,a2a0820d,a2044106,a0e54619,a0a28280,a0410a22,a1c0050b,a202c714,a0410391,a201ca05
a164059b,a141ce06,a3018e9f,a3c34482,a2260498,a365450b,a0c74209,a2840c11,a2634294,a1030a17,a1640d12,a404c58b
a1600180,a0a4ca8c,a005888c,a2400402,a2824218,a2220106,a2c14e04,a0088102,a244818f,a341488b,a322c619,a3c58c08
a2038885,a3050504,a1260d04,a2070395,a3e0cd09,a1000996,a1c00991,a1610888,a0c4c500,a1054a19,a2820d11,a1024c91
a3030203,a0401510,a665480f,a2c25018,a2450a96,a0044702,a3048980,a360898a,a5050d08,a0850b90,a2e68c12,a4054f1a
a2a4c482,a0e34b04,a287c00c,a2808c85,a3c68993,a3c6850a,a1034898,a2400800,a163092b,a403c99e,a226851f,a1e48592
a000028c,a0a40304,a061c680,a320c011,a204430b,a341842c,a0c00603,a1e34710,a1c4ca04,a0e0830d,a000cf89,a1449018
a2a00884,a1210811,a1e4ca92,a0458104,a2468995,a246890f,a324550e,a1638107,a1c40c88,a0670c99,a1884d95,a3c5c929
a2a24011,a0e54485,a0440800,a2a28994,a4e50b92,a1c4050c,a2460885,a0030797,a2458813,a160c98d,a26312a7,a2a64a21
a244c782,a062c10b,a2618114,a265818e,a2248c17,a1e28415,a2a24508,a0010707,a3008517,a26610a1,a3274494,a2024b94
a0420f8f,a0014a04,a3208416,a1848908,a1c54a87,a2400510,a0e30584,a0a58108,a3024418,a3848f93,a263c711,a324cc1d
a1840382,a2024584,a4840590,a1e28104,a502861b,a1c44112,a4a5c108,a0834703,a343410e,a0858591,a1028a98,a223d212
a2608c07,a1600997,a3458808,a162cf1c,a3e1cd15,a1a10e03,a1e5480f,a401088b,a3074195,a2654e0a,a408830c,a484cca0
a1a6c50f,a1810314,a0a70282,a262c119,a2a6508e,a241851e,a3038120,a3c00208,a247058d,a1c24c8f,a1210111,a3a00790
a1a5c300,a3840b84,a0848408,a2a68011,a4c30999,a3e34589,a1c58507,a22309ac,a0428904,a2a0c38c,a0424491,a1438500
a0650680,a0008688,a1650b85,a1c98999,a2aa8912,a3a80e0f,a107c80b,a0424118,a043c81e,a103cb0c,a284059d,a2824b80
a2e6c395,a0e1c606,a1220d08,a322460f,a242ca02,a0c18496,a0834919,a203000d,a38a0515,a121cb0e,a240c80c,a0e28a89
a2218391,a0e48b19,a0a24102,a2a5890e,a001838a,a2624004,a2208886,a2a6090c,a2a0c519,a3644f03,a1e34c05,a2621011
a0a40cb0,a340068a,a001c106,a1208183,a2021297,a221ca19,a3008487,a2200188,a220c10e,a0a70929,a2e7091f,a3660b9c
a203c806,a0600400,a101c70c,a0a2882a,a305000d,a2840312,a3070c19,a282cc0b,a305cb13,a1a1878b,a0e1871c,a4280918
a0008906,a3400310,a0018183,a363c780,a2650886,a0e54102,a1648000,a0c0cb97,a04c8582,a0664d83,a3600809,a3c28418
a3634396,a3210417,a2214904,a4c58203,a2860a12,a3e44026,a121868b,a244059a,a206401b,a5654c14,a3460493,a366122a
a0814002,a0814a02,a2a64408,a064c400,a045c60c,a2024600,a2000009,a1c30212,a1e78599,a208080d,a2e00a05,a320c995
a341c684,a0e24109,a3648593,a482818a,a3050888,a1c94809,a3630403,a0e64183,a06287aa,a040891f,a1c00392,a269cf16
a002c918,a0c3d580,a2e3cc14,a244c510,a0600385,a0c18612,a1e20500,a101048c,a466cc11,a1a59098,a2630911,a2014d0f
a26b040c,a0420104,a3248b84,a3078d07,a5865182,a200c102,a584028e,a1038482,a0a2079f,a042c11b,a0a00c08,a4068c90
a0c60c13,a3050282,a32850a9,a1434a05,a0a38899,a382cc99,a26288a3,a182820c,a1050305,a4260496,a122c618,a161028a
a0048c8e,a1444890,a083c785,a040ce05,a2631192,a222c302,a4438402,a2824498,a0024c10,a261841a,a3628d20,a2e6cd90
a2e84214,a0850584,a2e00c20,a0a7c899,a40acaa1,a2658806,a0c50f09,a2c5530a,a0a21386,a3e5c016,a0a4cb90,a2e6498d
a1c2c91a,a0048010,a2c1428c,a180020d,a0e24924,a1214898,a2030807,a0c1878f,a3a2430e,a2060b8f,a2828a04,a1274c07
a2834518,a102411a,a0e4120d,a0630d92,a224031e,a1448c90,a2820314,a286cc91,a2a44f8a,a2410891,a1298817,a342cca2
a0470704,a301530c,a2e08d07,a1250602,a3660d18,a24a0691,a226d094,a44c451f,a124401a,a0e08308,a3644b8a,a303cc1b
a244838d,a0618206,a081c589,a2000587,a382c312,a169c30b,a1c40a92,a0465096,a0814808,a1a74998,a2a18298,a3a64928
a1054780,a244899a,a101c88d,a0e1d005,a225c7a5,a2460499,a3844110,a2c60b1a,a180100e,a2c40511,a4e24892,a3400a99
a1044888,a0478d0f,a0c24c1a,a3260a10,a225520b,a2a74d20,a54a530c,a0a24982,a0e40997,a1865091,a32a0c9b,a1649014
a083c107,a0015403,a0e0c107,a0414e0d,a2c2c998,a3c34596,a0088a99,a225450f,a3678118,a1444d13,a3048815,a288cb92
a4208191,a1c64d95,a3c54a18,a201c400,a3c6c492,a0e58c14,a1444a1b,a0e54c1b,a103810b,a100cd80,a0e0840c,a3014819
a0600716,a4020780,a521029e,a167c108,a1078c20,a2e1819f,a1a1c600,a0430b82,a1468885,a1a0881e,a3220a18,a0a0c88d
a145c791,a0644415,a3048216,a2c10a06,a1e40e8d,a0a68d14,a106031d,a3a70c08,a0668500,a203cfa0,a0414295,a286c882
a041c300,a1628d05,a0840598,a3000408,a0a18a14,a2a48117,a2868c11,a3000207,a2450f99,a2a0ca90,a2090486,a1c3c494
a1a4861b,a0a14012,a1208813,a166821b,a30446a0,a0a00100,a0a44d07,a2014991,a3480c17,a2050c17,a225c518,a0048a8c
a0010898,a0834d02,a3810886,a3468c12,a2e24387,a2014c00,a1234612,a0838011,a3618b8d,a203c70b,a2614212,a304898f
a100810c,a161c507,a1224580,a2c0c286,a204469f,a001c910,a2420308,a5624f0c,a0429012,a2e08c98,a2a34f07,a3448613
a0418106,a0808418,a3e0128b,a2c09087,a2028f19,a4299128,a2818782,a1a0c113,a0868392,a4654712,a2654f99,a3664e19
a081438d,a2484110,a1850383,a0a40d90,a2a0cd8e,a342061c,a260840b,a0a44529,a204010f,a0840c92,a242899f,a40508a4
a003440c,a0014b00,a3a64922,a308499b,a2e65092,a3e6cc11,a1e78e11,a1450713,a7a990aa,a2030da1,a5ca919e,a3634ea0
a0a1c206,a0a0070d,a145cd11,a1e54515,a446889f,a5030e07,a201c987,a061090b,a0e6090c,a180c100,a1c28318,a0014a95
a324c013,a2c30221,a2a187a0,a2238b8a,a3460920,a4084e13,a3670107,a0648c99,a305d015,a1c70f1c,a184c416,a1831311
a082c109,a040c886,a080c302,a0058a03,a1014990,a3474e1b,a227810a,a0448c03,a2018310,a1e39183,a1040425,a1038808
a0464006,a2809005,a060c299,a2a08788,a3240296,a3a34315,a1008717,a266c00c,a2e8911c,a3060795,a04a8a8c,a0444c93
a0464c12,a507428c,a12b4012,a2634c96,a0a74594,a3a64496,a2850610,a2028d06,a2a44985,a1229006,a1040d00,a2845010
a1e08002,a2210100,a2835016,a2a1c38c,a2ca0f14,a3474e93,a3a2cf05,a1608493,a3a6840f,a1870690,a1038b91,a2a64f10
a0810716,a3838500,a540001e,a0080688,a107cc9e,a341091b,a184088b,a0420a82,a104c90b,a121c51c,a3400599,a0420312
a0a58317,a2008302,a2640c86,a2a24d0a,a3094a26,a166cd99,a4048e1a,a2c6510f,a4060706,a1e40800,a0a4c997,a3848d13
a081020e,a0608402,a0470292,a0018284,a1a8511e,a3048910,a0a40614,a204471c,a3008292,a3c30a11,a2810a89,a1260c07
a202c98c,a1c00780,a041440d,a2038c12,a1e44582,a241c20b,a2818886,a1024819,a141c313,a0400310,a2030194,a222461a
a060840c,a081828b,a3250292,a2054787,a2278b09,a2c40695,a0428902,a122c893,a2a5c612,a1438a85,a3810988,a2c2c88c
a2c50288,a141428a,a0814197,a3260a82,a3054815,a3654b91,a246c202,a0010999,a1c28111,a2a28e29,a3430d1b,a081c592
a3420c90,a0884385,a2628d9a,a4690982,a2065220,a304c291,a4e9891a,a165028a,a183c29a,a1240d08,a284cb82,a222c693
a2c58591,a0808515,a062450a,a0c2c110,a0628112,a0e24789,a3060493,a1844508,a1c10885,a0458808,a2650802,a3c54013
a1e08000,a0e14008,a0474804,a0420200,a184cb85,a2020a16,a1264289,a2268500,a1e14103,a2c0cc18,a2c20100,a303068a
a1a2c4b9,a0c51298,a046030a,a124cb92,a2e38c99,a3234b1d,a381c888,a3020406,a2e34996,a3e1c809,a20341a0,a1e0890c
a0600384,a000c785,a0408a91,a3a38c16,a1664882,a2840382,a3028594,a0c00b82,a0834b1d,a2298b18,a1855198,a4a69028
a0068886,a1608387,a100d089,a148c680,a3c64791,a601860f,a1c40c98,a183c484,a34006a0,a1c48b18,a4044ca2,a0e2071d
a384cb1c,a420ce18,a469090d,a1e48b8c,a323898f,a3a60387,a5050502,a266891a,a123c288,a2c38884,a125519c,a2e64e0a
a0848380,a2614198,a3008900,a1024c91,a2c50c1a,a2e84f0b,a2e24487,a226c318,a081c18f,a360898a,a162c816,a4640aa0
a201c107,a0e24491,a125480c,a204cb04,a2c48f91,a4644398,a3074e06,a041010a,a300c310,a1634283,a3264d1f,a4850d1a
a345c58c,a2c2140c,a3064480,a301c920,a2a28f1b,a124c80f,a0854315,a2a4c122,a247cd04,a1a48885,a4650c24,a5c1d019
a0400109,a000010f,a0628d86,a4000d20,a4071011,a1030602,a0024810,a129088a,a3860c92,a0608707,a0a08d0a,a2c6c899
a1400009,a2c5c486,a3660d04,a003020c,a2468a20,a2648985,a0098192,a0c002a1,a102c006,a0600703,a2874d07,a3a3048b
a3860206,a441ca8c,a284069f,a2644384,a1034e86,a2244e1f,a1234900,a288068e,a0860604,a2c7c891,a3c2411b,a2888b0c
a1450280,a2410503,a0624005,a0a00303,a083478d,a2068d07,a085090d,a1a30ca0,a0008511,a304438f,a2230610,a2864590
a0840813,a0808182,a0000912,a2244897,a2e0d012,a3a28e89,a4000b0a,a1a6838c,a2e58c9a,a1080f12,a3c54a9c,a206c218
a041c282,a2200002,a0410506,a1e3410d,a0e70b8b,a0a10586,a2000505,a0600000,a3060008,a768080e,a281cc82,a181cf1d
a0400009,a0844905,a0448002,a200c893,a1808184,a0440212,a045c808,a1e40104,a2064919,a383ce85,a2a2ca0d,a2e24ca3
a3000103,a0424000,a2840987,a123d102,a3088285,a0688b87,a2010904,a0c3c206,a3614998,a3050904,a201c597,a2660e99
a0aa0015,a0014616,a1c48796,a1c30302,a101c504,a1e54b1b,a1c10810,a2268185,a1e4c40b,a2860504,a3014c82,a283cc94
a2844291,a0444180,a2064e8b,a1040208,a368d090,a2078191,a34642a3,a3881098,a3468b13,a4a5c291,a14a8787,a0c3c815
a040011b,a204498b,a0040a06,a0455388,a140cc96,a2450689,a0008d91,a1260207,a4431087,a0a68720,a3094b8c,a20a0987
a2c60e03,a2e20002,a3060386,a381c617,a285050a,a1c70f08,a1480d9c,a0c0cb20,a3c28004,a1034621,a306018c,a4228c19
a0418914,a243818b,a1c40a84,a4054da0,a247080a,a3268498,a2040d1e,a2029880,a305cd82,a2210391,a306450c,a246830e
a240c18c,a3a00410,a301880c,a1424700,a345c512,a063c184,a147c916,a3444587,a3060118,a2e2430c,a301cc20,a2e6078f
a1448183,a0e08d84,a3059119,a000820b,a2280891,a3434590,a2851210,a2884710,a0820110,a3854291,a2a4c793,a3050490
a0414396,a000c402,a0c18804,a3208a12,a1410414,a2618a10,a201870f,a0a01092,a2050589,a3a48319,a3430388,a3048310
a3214014,a0844e8a,a164c1a0,a3228200,a2864e09,a2a9d103,a0868603,a2009021,a1c00800,a1260816,a1c58393,a44507a3
a2080414,a263d698,a304ca16,a1448515,a204420b,a2028188,a0e34f03,a201c78e,a1c60297,a2600489,a2074c86,a0634794
